seq,timestamp,EDA_raw
206733,1780495513.568403,30
206734,1780495513.568405,30
206735,1780495513.571771,33
206736,1780495513.571774,32
206737,1780495513.571775,32
206738,1780495513.571776,32
206739,1780495513.571777,32
206740,1780495513.571777,32
206741,1780495513.571785,32
206742,1780495513.571786,33
206743,1780495513.571786,32
206744,1780495513.571787,32
206745,1780495513.571789,33
206746,1780495513.574348,32
206747,1780495513.5743492,32
206748,1780495513.57435,32
206749,1780495513.574351,32
206750,1780495513.5743518,32
206751,1780495513.574353,31
206752,1780495513.574354,33
206753,1780495513.574355,32
206754,1780495513.574355,32
206755,1780495513.574357,33
206756,1780495513.6046138,33
206757,1780495513.604619,33
206758,1780495513.60462,32
206759,1780495513.6046212,32
206760,1780495513.6046221,31
206761,1780495513.604623,32
206762,1780495513.6046238,32
206763,1780495513.604625,31
206764,1780495513.604627,33
206765,1780495513.604628,32
206766,1780495513.604629,33
206767,1780495513.608088,33
206768,1780495513.6080902,31
206769,1780495513.6080909,32
206770,1780495513.6080918,31
206771,1780495513.608093,33
206772,1780495513.608094,32
206773,1780495513.608095,32
206774,1780495513.608096,32
206775,1780495513.608097,31
206776,1780495513.608098,33
206777,1780495513.610997,33
206778,1780495513.610999,32
206779,1780495513.611,32
206780,1780495513.611007,31
206781,1780495513.611008,32
206782,1780495513.6110091,32
206783,1780495513.61101,32
206784,1780495513.611017,33
206785,1780495513.611018,31
206786,1780495513.611019,32
206787,1780495513.61102,31
206788,1780495513.615499,33
206789,1780495513.615502,33
206790,1780495513.615503,32
206791,1780495513.6155038,32
206792,1780495513.615505,32
206793,1780495513.615506,32
206794,1780495513.615507,31
206795,1780495513.615508,33
206796,1780495513.615509,33
206797,1780495513.615511,32
206798,1780495513.6173189,32
206799,1780495513.647082,32
206800,1780495513.647088,31
206801,1780495513.647089,32
206802,1780495513.647091,32
206803,1780495513.6470919,31
206804,1780495513.647094,32
206805,1780495513.647095,31
206806,1780495513.647097,32
206807,1780495513.647098,32
206808,1780495513.6470988,32
206809,1780495513.647101,32
206810,1780495513.650591,32
206811,1780495513.650594,33
206812,1780495513.6505961,33
206813,1780495513.650597,32
206814,1780495513.6505978,32
206815,1780495513.6506,32
206816,1780495513.650601,31
206817,1780495513.650602,32
206818,1780495513.650604,33
206819,1780495513.6506062,31
206820,1780495513.653171,32
206821,1780495513.653174,33
206822,1780495513.653175,32
206823,1780495513.6531782,32
206824,1780495513.65318,32
206825,1780495513.6531808,31
206826,1780495513.653182,31
206827,1780495513.653184,32
206828,1780495513.6531851,33
206829,1780495513.653186,31
206830,1780495513.65324,32
206831,1780495513.683348,33
206832,1780495513.6833558,33
206833,1780495513.683359,33
206834,1780495513.683361,33
206835,1780495513.683363,32
206836,1780495513.683365,31
206837,1780495513.6833658,33
206838,1780495513.683368,32
206839,1780495513.6833699,32
206840,1780495513.683372,33
206841,1780495513.6833751,33
206842,1780495513.686836,33
206843,1780495513.686843,31
206844,1780495513.6868448,32
206845,1780495513.686847,31
206846,1780495513.686849,33
206847,1780495513.686851,32
206848,1780495513.6868532,32
206849,1780495513.6868548,32
206850,1780495513.686856,32
206851,1780495513.686859,32
206852,1780495513.689383,33
206853,1780495513.689387,33
206854,1780495513.6893902,32
206855,1780495513.6893911,32
206856,1780495513.6893928,33
206857,1780495513.689395,32
206858,1780495513.689397,32
206859,1780495513.689399,33
206860,1780495513.6894011,32
206861,1780495513.6894028,33
206862,1780495513.689406,31
206863,1780495513.691909,33
206864,1780495513.691913,31
206865,1780495513.691915,32
206866,1780495513.691917,32
206867,1780495513.691919,32
206868,1780495513.691921,32
206869,1780495513.691923,32
206870,1780495513.691925,32
206871,1780495513.691926,32
206872,1780495513.6919281,31
206873,1780495513.6919308,33
206874,1780495513.7221131,33
206875,1780495513.722134,32
206876,1780495513.722137,31
206877,1780495513.7221398,32
206878,1780495513.722142,31
206879,1780495513.722145,33
206880,1780495513.7221508,32
206881,1780495513.722153,32
206882,1780495513.722156,32
206883,1780495513.72216,33
206884,1780495513.725717,33
206885,1780495513.72573,33
206886,1780495513.725733,32
206887,1780495513.725735,32
206888,1780495513.725738,32
206889,1780495513.72574,31
206890,1780495513.725743,32
206891,1780495513.725745,32
206892,1780495513.725748,32
206893,1780495513.72575,32
206894,1780495513.725753,31
206895,1780495513.728029,31
206896,1780495513.728042,32
206897,1780495513.7280462,32
206898,1780495513.728048,32
206899,1780495513.728051,31
206900,1780495513.728053,33
206901,1780495513.728055,32
206902,1780495513.728058,32
206903,1780495513.72806,33
206904,1780495513.728062,32
206905,1780495513.728065,32
206906,1780495513.7311308,32
206907,1780495513.731146,36
206908,1780495513.7311502,37
206909,1780495513.731153,35
206910,1780495513.7311559,36
206911,1780495513.731159,35
206912,1780495513.7311628,34
206913,1780495513.731165,33
206914,1780495513.731168,32
206915,1780495513.731172,32
206916,1780495513.768437,33
206917,1780495513.768468,32
206918,1780495513.768472,32
206919,1780495513.7684748,32
206920,1780495513.768478,33
206921,1780495513.76848,35
206922,1780495513.7684832,38
206923,1780495513.768485,41
206924,1780495513.768488,44
206925,1780495513.768491,45
206926,1780495513.768495,49
206927,1780495513.771932,49
206928,1780495513.771955,48
206929,1780495513.771959,47
206930,1780495513.7719622,47
206931,1780495513.7719638,45
206932,1780495513.771967,43
206933,1780495513.77197,43
206934,1780495513.7719722,42
206935,1780495513.7719748,41
206936,1780495513.771977,41
206937,1780495513.7743511,39
206938,1780495513.774365,40
206939,1780495513.774368,42
206940,1780495513.7743711,44
206941,1780495513.7743738,44
206942,1780495513.774376,47
206943,1780495513.774379,47
206944,1780495513.774382,53
206945,1780495513.774385,54
206946,1780495513.774387,57
206947,1780495513.774391,56
206948,1780495513.776968,57
206949,1780495513.77698,54
206950,1780495513.776982,53
206951,1780495513.7769852,53
206952,1780495513.7769868,52
206953,1780495513.77699,50
206954,1780495513.776992,50
206955,1780495513.7769952,47
206956,1780495513.776997,48
206957,1780495513.776999,46
206958,1780495513.777003,50
206959,1780495513.807414,47
206960,1780495513.807445,51
206961,1780495513.8074539,51
206962,1780495513.807461,54
206963,1780495513.807468,56
206964,1780495513.807474,58
206965,1780495513.807481,61
206966,1780495513.807486,62
206967,1780495513.807492,64
206968,1780495513.807501,63
206969,1780495513.8099341,62
206970,1780495513.811807,60
206971,1780495513.811816,60
206972,1780495513.811819,60
206973,1780495513.811821,58
206974,1780495513.8118231,58
206975,1780495513.811826,59
206976,1780495513.811829,55
206977,1780495513.811831,57
206978,1780495513.8118331,56
206979,1780495513.811837,58
206980,1780495513.81434,60
206981,1780495513.814348,62
206982,1780495513.8143501,64
206983,1780495513.814353,66
206984,1780495513.814355,67
206985,1780495513.814358,69
206986,1780495513.8143601,72
206987,1780495513.8143628,73
206988,1780495513.814365,72
206989,1780495513.814367,72
206990,1780495513.814371,73
206991,1780495513.816861,68
206992,1780495513.816867,68
206993,1780495513.816869,69
206994,1780495513.816872,67
206995,1780495513.816874,68
206996,1780495513.8168771,68
206997,1780495513.816879,67
206998,1780495513.816881,67
206999,1780495513.816884,68
207000,1780495513.816886,68
207001,1780495513.816889,69
207002,1780495513.847129,72
207003,1780495513.8471382,74
207004,1780495513.847141,78
207005,1780495513.847143,81
207006,1780495513.847144,80
207007,1780495513.847146,82
207008,1780495513.847148,83
207009,1780495513.84715,81
207010,1780495513.8471522,79
207011,1780495513.847154,80
207012,1780495513.847158,79
207013,1780495513.851048,76
207014,1780495513.851053,75
207015,1780495513.8510551,76
207016,1780495513.8510568,77
207017,1780495513.851059,78
207018,1780495513.851061,78
207019,1780495513.851063,77
207020,1780495513.8510652,78
207021,1780495513.851066,80
207022,1780495513.851069,82
207023,1780495513.857301,84
207024,1780495513.85731,89
207025,1780495513.857313,89
207026,1780495513.857315,91
207027,1780495513.8573172,93
207028,1780495513.8573189,90
207029,1780495513.857321,92
207030,1780495513.857323,90
207031,1780495513.857325,89
207032,1780495513.857326,90
207033,1780495513.857329,88
207034,1780495513.859597,88
207035,1780495513.8595998,87
207036,1780495513.859602,85
207037,1780495513.859603,84
207038,1780495513.859605,88
207039,1780495513.859606,88
207040,1780495513.8596082,89
207041,1780495513.85961,91
207042,1780495513.859612,91
207043,1780495513.859614,94
207044,1780495513.89167,96
207045,1780495513.891677,99
207046,1780495513.891679,100
207047,1780495513.89168,100
207048,1780495513.891681,100
207049,1780495513.8916821,99
207050,1780495513.891683,99
207051,1780495513.891684,99
207052,1780495513.891685,98
207053,1780495513.891686,96
207054,1780495513.8916879,95
207055,1780495513.894368,97
207056,1780495513.89437,96
207057,1780495513.894371,93
207058,1780495513.894372,97
207059,1780495513.8943732,97
207060,1780495513.894374,98
207061,1780495513.8943748,99
207062,1780495513.8943748,100
207063,1780495513.894377,102
207064,1780495513.894377,105
207065,1780495513.894378,108
207066,1780495513.89438,111
207067,1780495513.8967261,111
207068,1780495513.8967319,110
207069,1780495513.896733,109
207070,1780495513.896734,113
207071,1780495513.896735,109
207072,1780495513.896736,106
207073,1780495513.896738,105
207074,1780495513.896738,107
207075,1780495513.896739,107
207076,1780495513.8967412,105
207077,1780495513.89907,105
207078,1780495513.8990731,104
207079,1780495513.899074,105
207080,1780495513.899075,108
207081,1780495513.899076,110
207082,1780495513.8990772,112
207083,1780495513.8990772,113
207084,1780495513.899078,115
207085,1780495513.8990788,116
207086,1780495513.89908,120
207087,1780495513.92958,119
207088,1780495513.929587,119
207089,1780495513.929588,118
207090,1780495513.929589,120
207091,1780495513.92959,118
207092,1780495513.929591,115
207093,1780495513.9295921,115
207094,1780495513.9295921,113
207095,1780495513.929593,114
207096,1780495513.929594,115
207097,1780495513.929596,112
207098,1780495513.9330492,115
207099,1780495513.933055,118
207100,1780495513.933056,117
207101,1780495513.933057,120
207102,1780495513.933058,121
207103,1780495513.933059,123
207104,1780495513.9330602,127
207105,1780495513.9330602,124
207106,1780495513.9330611,129
207107,1780495513.933063,127
207108,1780495513.935637,129
207109,1780495513.93564,129
207110,1780495513.935641,128
207111,1780495513.935642,127
207112,1780495513.935642,122
207113,1780495513.935643,124
207114,1780495513.935644,124
207115,1780495513.9356449,127
207116,1780495513.9356449,125
207117,1780495513.935646,124
207118,1780495513.935648,125
207119,1780495513.9658382,126
207120,1780495513.965844,126
207121,1780495513.965845,128
207122,1780495513.965845,129
207123,1780495513.965846,131
207124,1780495513.965847,134
207125,1780495513.965848,135
207126,1780495513.9658492,137
207127,1780495513.9658492,138
207128,1780495513.96585,135
207129,1780495513.965852,134
207130,1780495513.969321,134
207131,1780495513.969323,135
207132,1780495513.969324,133
207133,1780495513.969325,134
207134,1780495513.969326,132
207135,1780495513.9693272,133
207136,1780495513.9693272,133
207137,1780495513.9693282,130
207138,1780495513.9693289,132
207139,1780495513.9693298,132
207140,1780495513.972241,134
207141,1780495513.9722428,135
207142,1780495513.972244,138
207143,1780495513.972245,137
207144,1780495513.972246,141
207145,1780495513.972246,142
207146,1780495513.9722471,144
207147,1780495513.972248,146
207148,1780495513.972249,143
207149,1780495513.972249,143
207150,1780495513.972251,143
207151,1780495513.975626,141
207152,1780495513.9756281,141
207153,1780495513.975629,143
207154,1780495513.975629,143
207155,1780495513.9756422,140
207156,1780495513.9756422,142
207157,1780495513.975643,138
207158,1780495513.9756439,141
207159,1780495513.9756448,141
207160,1780495513.975646,144
207161,1780495513.975647,144
207162,1780495514.00581,151
207163,1780495514.005816,150
207164,1780495514.0058172,154
207165,1780495514.0058181,154
207166,1780495514.0058188,156
207167,1780495514.0058188,159
207168,1780495514.0058198,153
207169,1780495514.005821,155
207170,1780495514.005822,155
207171,1780495514.005824,153
207172,1780495514.009366,155
207173,1780495514.0093682,153
207174,1780495514.0093691,152
207175,1780495514.0093691,149
207176,1780495514.00937,154
207177,1780495514.0093708,152
207178,1780495514.009372,151
207179,1780495514.009373,152
207180,1780495514.009374,152
207181,1780495514.0093749,156
207182,1780495514.009376,153
207183,1780495514.011883,156
207184,1780495514.0118852,157
207185,1780495514.0118861,158
207186,1780495514.011887,159
207187,1780495514.011887,164
207188,1780495514.011888,161
207189,1780495514.011889,159
207190,1780495514.01189,159
207191,1780495514.01189,157
207192,1780495514.011891,155
207193,1780495514.011892,156
207194,1780495514.069613,158
207195,1780495514.06962,158
207196,1780495514.069621,155
207197,1780495514.069622,152
207198,1780495514.069624,154
207199,1780495514.0696251,156
207200,1780495514.0696268,158
207201,1780495514.069628,157
207202,1780495514.069629,159
207203,1780495514.069632,162
207204,1780495514.0730891,161
207205,1780495514.073092,164
207206,1780495514.0730932,164
207207,1780495514.0730948,166
207208,1780495514.073096,166
207209,1780495514.073097,164
207210,1780495514.073098,164
207211,1780495514.0731,162
207212,1780495514.073101,162
207213,1780495514.073102,162
207214,1780495514.073104,160
207215,1780495514.0755389,159
207216,1780495514.075542,157
207217,1780495514.075543,160
207218,1780495514.075551,157
207219,1780495514.075553,160
207220,1780495514.0755541,163
207221,1780495514.075555,161
207222,1780495514.075556,164
207223,1780495514.0755572,164
207224,1780495514.075569,164
207225,1780495514.075571,164
207226,1780495514.077975,168
207227,1780495514.0779781,168
207228,1780495514.0779788,165
207229,1780495514.0779798,168
207230,1780495514.077982,164
207231,1780495514.077983,164
207232,1780495514.077984,163
207233,1780495514.077985,162
207234,1780495514.077986,159
207235,1780495514.0779881,160
207236,1780495514.080605,161
207237,1780495514.080608,159
207238,1780495514.08061,160
207239,1780495514.080611,161
207240,1780495514.0806122,161
207241,1780495514.0806139,162
207242,1780495514.0806148,163
207243,1780495514.080616,164
207244,1780495514.080618,164
207245,1780495514.080619,167
207246,1780495514.080621,167
207247,1780495514.083043,167
207248,1780495514.0830479,168
207249,1780495514.08305,168
207250,1780495514.083051,164
207251,1780495514.083052,164
207252,1780495514.083054,164
207253,1780495514.083055,164
207254,1780495514.0830562,163
207255,1780495514.083057,161
207256,1780495514.0830579,162
207257,1780495514.08306,159
207258,1780495514.085641,160
207259,1780495514.085645,158
207260,1780495514.085647,160
207261,1780495514.0856478,162
207262,1780495514.085649,163
207263,1780495514.08565,165
207264,1780495514.085651,164
207265,1780495514.085653,165
207266,1780495514.085654,168
207267,1780495514.0856562,170
207268,1780495514.0980868,166
207269,1780495514.0980911,166
207270,1780495514.098092,165
207271,1780495514.098093,165
207272,1780495514.0980952,164
207273,1780495514.0980961,163
207274,1780495514.0980968,161
207275,1780495514.098099,159
207276,1780495514.0981,161
207277,1780495514.098102,159
207278,1780495514.0997021,158
207279,1780495514.101825,163
207280,1780495514.101829,161
207281,1780495514.101831,161
207282,1780495514.101832,163
207283,1780495514.101834,162
207284,1780495514.101835,162
207285,1780495514.101836,167
207286,1780495514.101838,166
207287,1780495514.101839,166
207288,1780495514.1018398,169
207289,1780495514.101842,167
207290,1780495514.132977,165
207291,1780495514.132989,164
207292,1780495514.132991,164
207293,1780495514.132993,163
207294,1780495514.1329951,160
207295,1780495514.132997,160
207296,1780495514.132999,160
207297,1780495514.1330009,159
207298,1780495514.133003,160
207299,1780495514.133006,159
207300,1780495514.1366348,160
207301,1780495514.13664,161
207302,1780495514.1366432,162
207303,1780495514.136645,163
207304,1780495514.136647,164
207305,1780495514.136649,163
207306,1780495514.136651,165
207307,1780495514.136653,165
207308,1780495514.136655,165
207309,1780495514.136657,164
207310,1780495514.1366599,163
207311,1780495514.1381152,161
207312,1780495514.138119,161
207313,1780495514.138121,160
207314,1780495514.138124,159
207315,1780495514.138125,155
207316,1780495514.138127,155
207317,1780495514.138129,155
207318,1780495514.138131,156
207319,1780495514.1381319,154
207320,1780495514.138134,158
207321,1780495514.1693509,159
207322,1780495514.1693969,159
207323,1780495514.1694021,159
207324,1780495514.169405,162
207325,1780495514.169408,161
207326,1780495514.16941,163
207327,1780495514.169413,164
207328,1780495514.169417,163
207329,1780495514.169425,160
207330,1780495514.1694279,161
207331,1780495514.1694322,162
207332,1780495514.173749,158
207333,1780495514.173763,157
207334,1780495514.173768,155
207335,1780495514.173773,156
207336,1780495514.1737769,154
207337,1780495514.173781,156
207338,1780495514.173785,155
207339,1780495514.173789,155
207340,1780495514.173792,155
207341,1780495514.173795,158
207342,1780495514.1737988,156
207343,1780495514.175859,158
207344,1780495514.1758661,158
207345,1780495514.175872,162
207346,1780495514.1758752,159
207347,1780495514.175879,162
207348,1780495514.175882,160
207349,1780495514.175885,159
207350,1780495514.1758878,156
207351,1780495514.1758919,153
207352,1780495514.175895,156
207353,1780495514.1758988,152
207354,1780495514.178299,155
207355,1780495514.178306,155
207356,1780495514.1783092,151
207357,1780495514.1783109,151
207358,1780495514.178314,153
207359,1780495514.178317,155
207360,1780495514.178321,153
207361,1780495514.178324,153
207362,1780495514.178355,156
207363,1780495514.178359,155
207364,1780495514.2080052,156
207365,1780495514.2080278,156
207366,1780495514.208033,158
207367,1780495514.2080371,158
207368,1780495514.208041,159
207369,1780495514.2080462,159
207370,1780495514.20805,155
207371,1780495514.208054,153
207372,1780495514.2080588,154
207373,1780495514.208063,154
207374,1780495514.2080698,154
207375,1780495514.211027,149
207376,1780495514.2110348,149
207377,1780495514.2110379,150
207378,1780495514.211041,151
207379,1780495514.211045,150
207380,1780495514.211048,152
207381,1780495514.211051,153
207382,1780495514.211055,153
207383,1780495514.211058,155
207384,1780495514.211062,152
207385,1780495514.211067,158
207386,1780495514.217105,156
207387,1780495514.217111,156
207388,1780495514.2171142,157
207389,1780495514.2171159,157
207390,1780495514.217118,154
207391,1780495514.21712,156
207392,1780495514.217123,150
207393,1780495514.217126,150
207394,1780495514.217129,150
207395,1780495514.217132,149
207396,1780495514.22097,149
207397,1780495514.2209861,146
207398,1780495514.220991,149
207399,1780495514.2209961,150
207400,1780495514.221002,149
207401,1780495514.2210062,150
207402,1780495514.221011,151
207403,1780495514.2210171,154
207404,1780495514.221022,157
207405,1780495514.221028,152
207406,1780495514.2231889,157
207407,1780495514.258562,158
207408,1780495514.258583,158
207409,1780495514.258587,156
207410,1780495514.25859,155
207411,1780495514.258592,154
207412,1780495514.258595,154
207413,1780495514.2585979,151
207414,1780495514.258601,151
207415,1780495514.258604,150
207416,1780495514.2586071,150
207417,1780495514.258611,149
207418,1780495514.26193,151
207419,1780495514.261944,148
207420,1780495514.2619479,150
207421,1780495514.261952,151
207422,1780495514.2619572,152
207423,1780495514.26196,152
207424,1780495514.261964,154
207425,1780495514.261968,156
207426,1780495514.261972,156
207427,1780495514.2619772,157
207428,1780495514.264353,159
207429,1780495514.264359,158
207430,1780495514.264363,154
207431,1780495514.264367,152
207432,1780495514.264371,155
207433,1780495514.264375,153
207434,1780495514.2643788,154
207435,1780495514.264382,151
207436,1780495514.264386,149
207437,1780495514.264389,148
207438,1780495514.264394,150
207439,1780495514.266916,150
207440,1780495514.2669241,152
207441,1780495514.2669282,153
207442,1780495514.266931,155
207443,1780495514.266935,155
207444,1780495514.2669382,157
207445,1780495514.266943,158
207446,1780495514.266946,158
207447,1780495514.2669492,161
207448,1780495514.266952,161
207449,1780495514.266957,161
207450,1780495514.29795,157
207451,1780495514.297961,158
207452,1780495514.297964,154
207453,1780495514.297966,153
207454,1780495514.2979681,154
207455,1780495514.2979698,153
207456,1780495514.297971,153
207457,1780495514.297973,152
207458,1780495514.297975,153
207459,1780495514.2979782,153
207460,1780495514.302239,154
207461,1780495514.302243,157
207462,1780495514.3022451,159
207463,1780495514.3022468,158
207464,1780495514.302249,162
207465,1780495514.30225,163
207466,1780495514.302252,164
207467,1780495514.302253,164
207468,1780495514.3022552,163
207469,1780495514.3022568,164
207470,1780495514.302259,163
207471,1780495514.3067038,163
207472,1780495514.306707,161
207473,1780495514.306709,162
207474,1780495514.306711,159
207475,1780495514.3067122,160
207476,1780495514.306714,157
207477,1780495514.306716,160
207478,1780495514.306717,160
207479,1780495514.306719,161
207480,1780495514.30672,162
207481,1780495514.306723,164
207482,1780495514.308251,162
207483,1780495514.308254,163
207484,1780495514.308256,165
207485,1780495514.308257,166
207486,1780495514.308259,168
207487,1780495514.3082602,169
207488,1780495514.3082619,168
207489,1780495514.308264,167
207490,1780495514.308266,164
207491,1780495514.308268,166
207492,1780495514.375136,165
207493,1780495514.3751428,163
207494,1780495514.375144,165
207495,1780495514.375145,164
207496,1780495514.375146,160
207497,1780495514.375147,163
207498,1780495514.375147,163
207499,1780495514.375148,166
207500,1780495514.375149,164
207501,1780495514.37515,164
207502,1780495514.3751512,167
207503,1780495514.378177,170
207504,1780495514.37818,172
207505,1780495514.3781812,171
207506,1780495514.3781812,173
207507,1780495514.378182,173
207508,1780495514.378183,169
207509,1780495514.3781838,170
207510,1780495514.378185,171
207511,1780495514.378186,169
207512,1780495514.378186,169
207513,1780495514.3781881,167
207514,1780495514.381323,168
207515,1780495514.3813262,165
207516,1780495514.3813272,166
207517,1780495514.3813279,165
207518,1780495514.3813288,167
207519,1780495514.38133,166
207520,1780495514.381331,165
207521,1780495514.381331,168
207522,1780495514.381332,169
207523,1780495514.381334,170
207524,1780495514.384673,171
207525,1780495514.3846772,170
207526,1780495514.384678,173
207527,1780495514.3846788,176
207528,1780495514.3846788,175
207529,1780495514.38468,176
207530,1780495514.384681,174
207531,1780495514.384682,170
207532,1780495514.384682,170
207533,1780495514.384683,170
207534,1780495514.384684,168
207535,1780495514.386842,167
207536,1780495514.386848,168
207537,1780495514.386849,164
207538,1780495514.38685,165
207539,1780495514.386851,166
207540,1780495514.386852,165
207541,1780495514.3868532,164
207542,1780495514.3868532,169
207543,1780495514.386854,173
207544,1780495514.386855,172
207545,1780495514.3868558,173
207546,1780495514.3890529,175
207547,1780495514.389055,176
207548,1780495514.389056,173
207549,1780495514.389057,174
207550,1780495514.389058,170
207551,1780495514.389058,171
207552,1780495514.389059,169
207553,1780495514.38906,171
207554,1780495514.3890612,167
207555,1780495514.389062,166
207556,1780495514.3912342,167
207557,1780495514.391236,164
207558,1780495514.391244,168
207559,1780495514.3912451,167
207560,1780495514.3912451,168
207561,1780495514.391246,169
207562,1780495514.391247,169
207563,1780495514.391248,171
207564,1780495514.391249,173
207565,1780495514.391249,174
207566,1780495514.3912508,175
207567,1780495514.397249,173
207568,1780495514.3972569,176
207569,1780495514.397259,175
207570,1780495514.397259,173
207571,1780495514.39726,169
207572,1780495514.3972611,167
207573,1780495514.397262,168
207574,1780495514.397263,168
207575,1780495514.397263,168
207576,1780495514.3972638,164
207577,1780495514.397265,166
207578,1780495514.403438,166
207579,1780495514.403441,166
207580,1780495514.403441,168
207581,1780495514.403442,167
207582,1780495514.4034429,167
207583,1780495514.403444,172
207584,1780495514.403445,172
207585,1780495514.403445,173
207586,1780495514.403446,174
207587,1780495514.4034472,177
207588,1780495514.440835,174
207589,1780495514.440842,174
207590,1780495514.440844,170
207591,1780495514.440844,172
207592,1780495514.440845,167
207593,1780495514.440846,166
207594,1780495514.4408472,166
207595,1780495514.4408479,166
207596,1780495514.4408488,165
207597,1780495514.44085,165
207598,1780495514.440851,165
207599,1780495514.444252,167
207600,1780495514.4442549,166
207601,1780495514.444256,165
207602,1780495514.444257,166
207603,1780495514.444258,167
207604,1780495514.4442592,169
207605,1780495514.4442601,170
207606,1780495514.4442601,173
207607,1780495514.444261,173
207608,1780495514.4442618,173
207609,1780495514.444263,167
207610,1780495514.446753,170
207611,1780495514.4467552,167
207612,1780495514.4467561,165
207613,1780495514.446757,166
207614,1780495514.4467578,163
207615,1780495514.446759,162
207616,1780495514.446759,161
207617,1780495514.44676,160
207618,1780495514.446761,161
207619,1780495514.446762,160
207620,1780495514.449314,161
207621,1780495514.449325,162
207622,1780495514.449326,162
207623,1780495514.449327,164
207624,1780495514.4493282,164
207625,1780495514.4493282,165
207626,1780495514.449329,167
207627,1780495514.4493299,166
207628,1780495514.449331,165
207629,1780495514.449331,164
207630,1780495514.449333,164
207631,1780495514.464339,162
207632,1780495514.464343,163
207633,1780495514.464345,159
207634,1780495514.464345,160
207635,1780495514.464347,157
207636,1780495514.4643478,155
207637,1780495514.4643478,157
207638,1780495514.464349,156
207639,1780495514.46435,155
207640,1780495514.464351,157
207641,1780495514.464352,158
207642,1780495514.466861,157
207643,1780495514.4668632,159
207644,1780495514.466864,161
207645,1780495514.4668648,163
207646,1780495514.466866,162
207647,1780495514.466867,161
207648,1780495514.466868,161
207649,1780495514.4668689,161
207650,1780495514.46687,156
207651,1780495514.466871,157
207652,1780495514.502164,158
207653,1780495514.5021691,155
207654,1780495514.50217,152
207655,1780495514.5021708,152
207656,1780495514.502172,151
207657,1780495514.502173,151
207658,1780495514.502174,151
207659,1780495514.502175,147
207660,1780495514.502176,149
207661,1780495514.502177,152
207662,1780495514.5021791,153
207663,1780495514.505545,156
207664,1780495514.505549,152
207665,1780495514.505551,159
207666,1780495514.5055518,160
207667,1780495514.505553,159
207668,1780495514.505554,158
207669,1780495514.505555,157
207670,1780495514.505557,155
207671,1780495514.505558,152
207672,1780495514.505559,151
207673,1780495514.5055602,149
207674,1780495514.508062,145
207675,1780495514.508065,148
207676,1780495514.508066,145
207677,1780495514.5080671,145
207678,1780495514.508068,147
207679,1780495514.508069,146
207680,1780495514.50807,148
207681,1780495514.508071,146
207682,1780495514.508072,149
207683,1780495514.5080729,148
207684,1780495514.51212,150
207685,1780495514.5121229,152
207686,1780495514.512125,153
207687,1780495514.512126,154
207688,1780495514.512127,152
207689,1780495514.512128,151
207690,1780495514.512129,151
207691,1780495514.51213,150
207692,1780495514.512131,148
207693,1780495514.5121322,145
207694,1780495514.5121338,143
207695,1780495514.5289059,143
207696,1780495514.5289128,143
207697,1780495514.528915,141
207698,1780495514.528916,144
207699,1780495514.528918,142
207700,1780495514.528919,142
207701,1780495514.5289202,143
207702,1780495514.5289211,146
207703,1780495514.5289228,144
207704,1780495514.528924,147
207705,1780495514.528925,147
207706,1780495514.528926,149
207707,1780495514.528928,149
207708,1780495514.528929,149
207709,1780495514.52893,149
207710,1780495514.5289311,148
207711,1780495514.528932,144
207712,1780495514.528934,146
207713,1780495514.528935,142
207714,1780495514.528936,141
207715,1780495514.528939,136
207716,1780495514.5596611,136
207717,1780495514.559669,137
207718,1780495514.559671,139
207719,1780495514.559672,136
207720,1780495514.559674,139
207721,1780495514.559675,140
207722,1780495514.559677,140
207723,1780495514.5596778,139
207724,1780495514.55968,140
207725,1780495514.559681,143
207726,1780495514.559684,146
207727,1780495514.563076,146
207728,1780495514.5630789,145
207729,1780495514.563081,143
207730,1780495514.563083,141
207731,1780495514.5630841,140
207732,1780495514.563086,141
207733,1780495514.563087,138
207734,1780495514.563089,136
207735,1780495514.5630898,136
207736,1780495514.563092,133
207737,1780495514.563094,134
207738,1780495514.565599,133
207739,1780495514.5656052,132
207740,1780495514.565608,133
207741,1780495514.56561,134
207742,1780495514.565612,134
207743,1780495514.565614,136
207744,1780495514.5656161,136
207745,1780495514.5656168,136
207746,1780495514.565619,137
207747,1780495514.565622,142
207748,1780495514.595884,138
207749,1780495514.5958998,135
207750,1780495514.595902,136
207751,1780495514.595905,134
207752,1780495514.595907,133
207753,1780495514.595909,129
207754,1780495514.595912,130
207755,1780495514.595914,130
207756,1780495514.595916,128
207757,1780495514.5959208,126
207758,1780495514.5984828,126
207759,1780495514.600996,128
207760,1780495514.601001,127
207761,1780495514.6010041,130
207762,1780495514.601006,130
207763,1780495514.6010082,132
207764,1780495514.601011,132
207765,1780495514.601013,131
207766,1780495514.601015,137
207767,1780495514.6010182,136
207768,1780495514.6010199,135
207769,1780495514.601023,131
207770,1780495514.606853,130
207771,1780495514.606858,129
207772,1780495514.60686,129
207773,1780495514.606863,126
207774,1780495514.606865,126
207775,1780495514.606868,124
207776,1780495514.6068711,121
207777,1780495514.606873,120
207778,1780495514.606875,122
207779,1780495514.606879,122
207780,1780495514.6094,123
207781,1780495514.609406,125
207782,1780495514.60941,123
207783,1780495514.6094131,120
207784,1780495514.6094148,126
207785,1780495514.609418,126
207786,1780495514.609421,127
